address,tier,avg_balance,DAYS_OVER_1,DAYS_OVER_10,DAYS_OVER_100,DAYS_OVER_1000,DAYS_OVER_10000,DAYS_OVER_100000
0xa15e3295465439a361dbcac79c1dbce6cd01e562,3,53.57,266,197,104,0,0,0
0x0216d92acf90b5e9ab6d8808adeac87037f00a73,2,53.16,21,21,21,21,0,0
0xb41c38818a18b736867d9640f0b191b7890da136,3,52.24,283,283,149,0,0,0
0xc250d56576fcf1584077ace94b3d06c3af4f32c3,3,52.2,177,177,176,0,0,0
0xddabeba1c309bf171cd5e60e863ca14cf84bf2e0,3,51.75,69,56,50,0,0,0
0x07447be130a933a27fbc0eb1b915165461b10a38,2,50.99,380,380,1,0,0,0
0x0347a06c4253502ef43cf89431df78e89d9c30e7,3,50.98,93,91,89,0,0,0
0xba0fee8490118fc4f46bd0974d7bf93d0e2f1064,2,50.1,411,406,2,0,0,0
0x9c1290a4f86e1351ee4dec14c8aa52e9be42c015,2,50.01,529,528,0,0,0,0
0x72578e136e72a18a832be6762230a820f514d180,2,49.71,480,270,23,0,0,0
0xba04eab4fe20ea102fd5cbab1391b959a358d7a0,3,49.62,137,135,128,0,0,0
0xe5adabbd71225e8074e30ff6ce2a66c9319c071b,3,48.49,382,239,153,0,0,0
0xd11256d99f8833bee0b99203ddcfe4cd6c823d8d,3,48.45,371,349,247,0,0,0
0xad3d6ed8d631480c2461cc431e2ada0eb1c97d54,1,48.14,6,6,6,1,1,0
0xa1fa2ca15ca7a3592f2006e4d3e756d6d0bd6cd0,3,47.43,43,35,34,19,0,0
0xf475aa1373839c8ca27aad735728c40cdc6634ec,2,46.82,528,528,0,0,0,0
0x2d4ac9c27fffcd87d7fa2619f537c7eb0db96fb7,2,46.62,502,497,20,0,0,0
0x1ab97f387b79d4219c49c507707e0f9c9f22eaff,3,46.23,39,38,35,26,0,0
0xdf829bc08c1ee486e8c066044d4295b2212d1d6b,3,45.93,208,208,208,0,0,0
0x043e53de37325758b67cc7a7b1a403c8f5674fda,2,45.62,30,30,26,26,0,0
0x2b76abd0889620597d6a52fccc4865d04004eaa7,3,43.97,388,379,155,0,0,0
0x071e0c42dce49fc6cdc423f530eceebf590dd439,2,43.79,349,349,0,0,0,0
0xfc27b375faf1fbd3f3462044cf810082f042a45b,2,43.57,33,20,19,19,0,0
0xac99eb3037be60f08d7c562889425ec1d57c1116,2,42.56,241,234,19,19,0,0
0xb4bf0f23c702efb8a9da87a94095e28de3d21cc3,3,42.51,247,247,246,0,0,0
0x0e5dac01687592597d3e4307cdb7b3b616f2822e,3,42.39,59,52,42,17,0,0
0xf8edf1110d9dfdbe4950adba75c73f02905c1f40,2,42.2,367,367,0,0,0,0
0x3598c4d8fa65cb920bcca1ec1e5a294aa7e9817d,3,41.72,162,123,68,0,0,0
0x0a126fee72aafcc888511acedc938c71da9d4c9d,3,41.39,79,79,79,0,0,0
0xa3c8a1a8c6acc55360a1b96cebde92fe1937547e,2,41.05,37,36,26,15,0,0
0x959785c5708b7f74db1c3f6d200804afdb0bf0b9,2,40.74,249,241,19,0,0,0
0x2c8467da8b7b3d0a7e3886f6cb6697c49571ff66,2,40.7,479,412,15,0,0,0
0xfadfcc655e9a6116f90fd32906e502bebc60a1be,2,40.43,325,325,0,0,0,0
0x29e6cbf2450f86006292d10a3cf791955600a457,2,39.78,26,22,18,14,0,0
0x0d8d29217a06de776e221c8a5df5562c3da648ec,3,39.23,116,115,105,0,0,0
0xa846cb52cc481dd6e223b1cd2abd49f17120adde,2,39.13,281,281,0,0,0,0
0x462e5d1bcb751219293c2b8038481110ee7166aa,2,38.79,244,26,26,0,0,0
0xcad3887923b39cd2b0b6d13538c4ecb7c5ee9825,3,38.65,229,229,229,0,0,0
0xb8e17b1e7b6d1fcaa8a258b8ab7ff3c333d167f3,3,38.43,369,368,85,0,0,0
0xfa4791a45b5ca23f33eacd28c14d751ef78b27f8,3,38.3,249,240,240,0,0,0
0x790baa37be3cfacade101e613ec542e097c473d4,3,37.72,36,34,34,0,0,0
0x39a99634fcac88d4afa55dc864cde31980c1e770,2,37.7,31,29,20,14,0,0
0xf98b4d356cea1414b42dcc1dd9874bfd06e4d77e,3,37.23,120,119,119,0,0,0
0x23ba94ed7e1f027294fe1c2108873649af763c90,2,37.06,527,527,0,0,0,0
0x57cf76af7771e6d22f0794a19b2533b71357d4f9,3,36.98,95,95,62,0,0,0
0x831f4ed6c49557318f06bfb7bce8488090cd9ecc,3,36.5,431,353,42,0,0,0
0xbd19a3f0a9cace18513a1e2863d648d13975cb30,3,36.41,280,246,246,0,0,0
0x7037ee1766a94931392ec378cd0b15abba721651,3,36.15,527,526,35,0,0,0
0xef88fb545c62226ef0e3304ae411dccb865319ee,2,35.93,22,20,14,14,0,0
0xf3c9f190dbeec5a7101c936e62c1c5b130771608,3,34.96,170,170,167,0,0,0
0x0678dadc1495374f7906b2661954078c5559b609,2,34.87,480,479,0,0,0,0
0x475eaa9b5386f2fd85d821cf72eec45fe7e4c09a,2,34.65,530,411,5,0,0,0
0xe09a218d78c2596d7f2c325aef10ecfe4ee0c2f7,3,34.26,116,116,116,0,0,0
0x2b557f447a54db9467d56e11ebd836d7bed6a2ac,3,34.04,242,242,242,0,0,0
0x4b4a57b59d13f03100fb5fba8c33248f495fd647,3,33.4,88,84,75,0,0,0
0xaaa6d28f04c9efdb39f77497cefeaf0b36cd9217,3,33.39,125,125,125,0,0,0
0x7736f3db80721a0ea588e6193960f3a70a87527a,3,33.17,532,41,35,0,0,0
0x0788459989f726fd110897a20faa990d6ef57e6a,3,32.98,317,236,138,0,0,0
0x117ba5b19b1676ff420b4b3f10d66cd332de2297,2,32.72,307,307,0,0,0,0
0xf010913c508e1d0adfde000892c2e398bbc5b28c,2,32.41,416,416,0,0,0,0
0x8110d1d04ac316fdcace8f24fd60c86b810ab15a,2,31.98,529,529,0,0,0,0
0x9fa0ab5ede1172b5dfba5542ddde8b3a899dcd2e,3,31.92,33,33,33,10,0,0
0x048c80b60203d0237c62d1b11e022e6a2bd4a4a4,2,31.76,261,260,0,0,0,0
0x544717775459733581f5fe004f964d0e680b0c5c,3,31.63,79,76,76,0,0,0
0xb5f19cef9efda3cec99ea0242e972d04cea44e87,3,31.08,221,221,221,0,0,0
0x978ad353b544f7a6d4b639614c67218a6b58ca6f,3,31.05,51,51,51,10,0,0
0xb66930d005e49b2242ff57cd174ab88768d095cd,3,31.04,45,45,41,0,0,0
0x4e3fa88b8422e61667b0cf254847fb670acf407b,2,30.85,288,70,27,10,0,0
0xe1c31b7cbbc15c6b23235d07c5ecb6a60156d939,3,30.42,55,43,41,0,0,0
0x919739941f5affc52c83cfe6f9a4f1f32ee94338,3,30.31,183,182,182,0,0,0
0x9b9dbc177fbe6a32bbc92a44b04b5d6711e151de,3,30.09,62,50,47,0,0,0
0x785ff763c72461f88a2e7499820bf72f4f678466,3,30.04,241,41,40,0,0,0
0xb8416ed2ea678c2cf932339821cdb51a620ade9d,3,29.74,529,38,35,0,0,0
0x745f933c33ab89d8f8437eacf176a2c8c0dd63a0,3,29.73,240,170,69,0,0,0
0x0ddb87d3ff7759a52e12e2b7db3b9ae9c6955708,1,29.6,1,1,1,1,1,0
0x311cb5b8c61ac1d160e3d21a0390d9c1fa64688e,3,29.54,49,39,39,0,0,0
0xc34f5a898212a4b673b9cc879770e320e157abb8,3,28.76,37,29,29,0,0,0
0x591fb715006b5093cd431cd153c48b0394560074,2,28.52,361,358,0,0,0,0
0x7b1636a4056f944b53fb1adfea30cc0d346ca73a,1,28.27,5,4,4,4,0,0
0xe2e9656555567add9d1421a161dc2ff83043081d,3,28.21,162,161,161,0,0,0
0xfc9265a28f66cf4561d74a4e25d7bbd3f482b8e6,3,28.18,198,191,33,0,0,0
0x1a5e685440aae1b50fd883d611efdd73b0a3c9ae,2,28.04,520,484,26,0,0,0
0x26a3c68c35519136de6500701c49fb5859449451,2,28.02,254,254,0,0,0,0
0x21805bf9216931ff84fe5b38cccc378ee8531ded,3,27.6,39,39,39,0,0,0
0x203c0c39270e914c4cd2067c463c9711d61a7880,3,27.37,188,187,76,0,0,0
0x44770d93e1a426ddaf5923a738eace3d2fb65bc1,2,27.36,280,76,18,11,0,0
0x037f88ff3edeb342a839ab39201bfe2fdf5511b3,2,27.17,311,311,0,0,0,0
0xde43fae84691991d16635f40e6bcd26fd41be887,2,27.09,214,214,0,0,0,0
0x81fea4c87b14c4dfa28b924df5a925c225299bd8,3,26.73,184,183,182,0,0,0
0x608a31f758d5e55094d7d987270bf99447e64824,2,26.63,471,442,0,0,0,0
0xdeef38419f49319f6defc5eeb2ca2aec60d8620f,2,26.44,298,297,0,0,0,0
0x769626f8eeb38199b0bf14d3aa3e49cc41602473,2,26.13,416,416,0,0,0,0
0xec0a351ea0e5fde3200a60b47efd738ff223df2b,3,26.02,186,185,185,0,0,0
0x1895129bbef1691738bce447744916936383d598,2,25.79,302,302,0,0,0,0
0xe936b56862b43ddecd7d3b2165bccfa37759ddfe,2,25.51,289,289,0,0,0,0
0x021d90a009b58d4313f3d45761804e6b2ab0ed3c,2,25.27,26,23,15,14,0,0
0x49f34750e17736aaf97eeb9edf160b7d7ea89015,3,25.19,160,156,156,0,0,0
0xb6fe6a529ccb0aa75981fe07d45fb128df13c174,3,25.18,179,179,179,0,0,0
0xf427ebbeb0aee1b06c99333001009188b5086934,3,25.03,169,160,30,0,0,0
0x60963c420a5e1802eef5904adfe6f02e4a5bb0e3,2,24.93,274,274,0,0,0,0
0xb64fc6d8d32069de9fe93479d9371db66e183281,3,24.66,153,153,152,0,0,0
0xab276539343c1f3bc7d0e3a727d95b0601cc1cf8,3,24.6,531,31,30,0,0,0
0x778c3e90db4b812f4aee2818742455338f4b8c79,3,24.39,51,51,51,0,0,0
0x7c6757657a2e02a7303b6f2495b81a8ee048544e,3,24.28,214,214,75,0,0,0
0x407178379eaaba1072e31842cf8b830e6f297e77,2,23.87,239,239,0,0,0,0
0x0de65210d4d8b5fde907861530e681cc11eddee8,2,23.84,38,36,26,0,0,0
0x7d8aaaf74660e696a86d6fba52e0eebd9eb84247,2,23.79,74,74,20,5,0,0
0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,3,23.61,51,51,49,0,0,0
0x93da5340b7049fff4a65e5c3146e709a594113c4,3,23.52,225,181,43,0,0,0
0xd82a3a5e8b7325a804e563e4fc55af046b995cb3,2,23.45,173,172,0,0,0,0
0x2e190b29cfa247baa75358b5a90e95cd61445ab5,2,23.32,169,169,0,0,0,0
0x8fdcdcb7e8cf64b6d93489b358b458dc7a1fd7ae,3,23.07,132,130,130,0,0,0
0xe34917fba2b6cf8ea34fb328eb7e40ee19bddc2b,2,22.95,167,167,0,0,0,0
0x4bf9c4fb5efb2f4c7f6074a45161cab440c01b59,3,22.91,240,240,52,0,0,0
0x07b4d7202e3a03bd5e2d852f8b3b42a9478b024f,3,22.89,181,181,114,0,0,0
0xceba97312b1dee98b7a19645d907713280b0ca69,3,22.73,54,49,49,0,0,0
0x351b01d8e5f33d3d01760980e5125e63890a454b,2,22.7,500,500,0,0,0,0
0xe93d234f27a27877528503c40edde135688c797b,3,22.45,135,135,135,0,0,0
0x3825058a0b30c3f46470a6903ebc3512219a5ee6,2,22.23,317,317,0,0,0,0
0x68b75a2c73774c2b9aec3ea6865606533c50456a,2,21.99,310,310,0,0,0,0
0x7d85fcbb505d48e6176483733b62b51704e0bf95,3,21.94,193,47,45,0,0,0
0xb811ad1e34cfc4b214b3f22815f50a431a46cc6b,3,21.81,65,62,62,0,0,0
0x81cfefd8e562a511346fb5872126b72ee6fa5132,2,21.81,361,358,0,0,0,0
0x1dfb7e169fbd9cbb59130afdeda29505f52abf0b,2,21.77,307,307,1,0,0,0
0xa5379fbed439d50a758e192389d216ee5f455245,2,21.6,274,274,0,0,0,0
0x73c86685c4108e4b588dff829dcbda28c8de9cd8,2,21.38,304,304,0,0,0,0
0xceb951e2cb15f8cd836ac47047d76d3852b14590,2,21.37,157,156,0,0,0,0
0x78a2761d89b2793a71544e70067c0b6489684c5c,2,21.23,192,192,0,0,0,0
0x0d1f5d146b7d8632d94caef11c6b4dc4e558503b,2,21.11,453,453,0,0,0,0
0x487fb600a0627b1ee95bf280c5c8bd415e0be58a,1,21.1,1,1,1,1,1,0
0x2c844b941c67b24c799fd43bad117cdf7f23ef81,2,21.1,711,531,0,0,0,0
0x6a395a420ec9e0f3a6789d8cad1013d385287319,1,21.08,6,6,6,6,0,0
0xabb1546d5a6a2a65b27a13e85a9a7bafee816cfb,2,21.04,250,241,26,0,0,0
0x90299ec59b94398a3a31a795bc585f743d0e5cc9,3,21.04,125,125,125,0,0,0
0x3eaab84b42f9fcf2a9b3f2fdb83572b4153ee958,2,21.03,485,485,0,0,0,0
0xe7d849782ad29611f614c59d8ed152154f169756,3,21,46,46,28,4,0,0
0xf5b41d05f09fc86d80564f0eb4efb4b52460c844,2,20.99,182,182,0,0,0,0
0x1cb193ba8430d612c6f0fb105aea55b5fa83fc50,2,20.96,10,10,10,9,0,0
0x74136f05efb427e966e27020e8ca05e290526d83,2,20.95,292,292,0,0,0,0
0x23c0c5e0d894d006e4fe4520b6c3d91b7f9ef7ab,3,20.88,69,35,29,0,0,0
0xcc8c350218dac7fd956f56b50db7165d826fe0da,2,20.74,279,279,0,0,0,0
0x21e9dd7e058eb8e538d3531f70be1dd1a97c785e,2,20.52,300,300,0,0,0,0
0x04d60647836bca09c37b379550038bdaafd82503,2,20.5,486,486,0,0,0,0
0x1d3a7f59a6ce1371f519914fa89089bdc3b90b63,2,20.44,519,519,0,0,0,0
0x8b64990a6684586a68d36873f53f055838dfb340,3,20.41,248,102,64,0,0,0
0xa71897271fffbe0bc765c255c08482a7c1c100bb,2,20.37,424,288,26,0,0,0
0x7037c7a0ee55bbc42f229f5b6b16bcc208f7b71a,2,20.08,492,492,0,0,0,0
0x3cd717f537607b3e84269b357ed9d9e0b6c6933f,2,20.02,167,167,0,0,0,0
0x140d3f60ac840571a3e08e218b823094d4715564,2,19.63,320,216,0,0,0,0
0x28123115990ff986214eb28785ed2a917de4a3d4,2,19.57,299,294,0,0,0,0
0x829a6de24ff4c608bf55da742b39954fc9226c7c,2,19.56,529,528,0,0,0,0
0xb348445cc848af80957e23ca591384a1a6841d45,2,19.49,486,480,0,0,0,0
0xb99146b7d4130aef69a31b441e776513f46f9488,2,19.37,162,162,0,0,0,0
0x1002c82696ffd6f7e280a5092c81ab6190b09757,3,19.35,231,231,57,0,0,0
0xdc7eac76cbeb1dceb52140ceaea1b0e8f0503674,2,19.33,195,195,0,0,0,0
0xfc60d19a653647e8d4973a2a4aa1492ef4497d86,2,19.32,304,304,0,0,0,0
0xcd1d6d093729a5fe90eebd4cc461c69b3d830219,2,19.31,166,166,0,0,0,0
0xfd75c3ede38568fac879be0d502f3cf7b73bc9a3,3,19.17,225,91,48,1,0,0
0x934ca93d9380f7d72b84304b1b00ac192488590d,3,19.07,529,526,48,0,0,0
0xb59741a733d38d84ea7f714d911a5b8d7f1b7bde,2,18.77,187,187,0,0,0,0
0x7b02ce531d43e82ba1f9dbd573ee216d5b1da514,2,18.6,167,167,0,0,0,0
0x48da5bb63b60045fceca47274fc327179f577f55,2,18.58,32,24,23,0,0,0
0x7326e65556775614fc19479051665566bf33068c,2,18.57,543,116,1,1,1,0
0xd785efdfd19a12f404e35584fd904bc5f3cbd43e,2,18.56,166,165,0,0,0,0
0x0804e854b93e59fe382e334983586f44e62208c9,2,18.27,298,298,0,0,0,0
0xdc71a1bdeabd3c347dc21e9354aff91ad375eb97,2,18.16,29,27,15,0,0,0
0x3566f9562d1bc28df6c5dc744ab40ef11c56e4a5,2,18.09,373,20,14,0,0,0
0xa6f15ea35cb0b6ff1d2259f1fcf092de2cae6353,2,17.93,305,305,1,0,0,0
0x38dbab5c651f352c8f5f765fda292e9b92d850ff,2,17.84,22,22,14,0,0,0
0x5f56e995e8d3bd05a70a63f0d7531437e873772e,2,17.73,223,147,11,0,0,0
0xabbdc98302a55dfad457843b2c0f2e9306854267,2,17.58,25,25,25,0,0,0
0xa62b83e3491d927a4dc1bb0cc214dbbdab1f8713,2,17.58,176,174,0,0,0,0
0x75d06a1d8935efd92f40a2ed29aab5954acc6046,2,17.47,527,518,0,0,0,0
0xe0a93995b234661e2144952abedc16928b0f5aee,2,17.44,167,167,0,0,0,0
0xbdce6d83abddea4454c4259ecca76f9089f3ad16,2,17.39,147,142,0,0,0,0
0x47ac438004d39518792eb96f743a4b952e8462fe,2,17.38,479,240,0,0,0,0
0xa6a292bb49e40df48b01c256e03be334129c669d,2,17.32,166,166,0,0,0,0
0xf048e5816b0c7951ac179f656c5b86e5a79bd7b5,2,17.22,211,191,0,0,0,0
0x193503e633e0db1e7347c3d82bacf957f5a6c905,2,17.12,9,9,9,8,0,0
0xcc8b666b30787beff365dbecc290d6bd370f9ce0,2,17.11,299,299,1,0,0,0
0xbe42b3f0ba9f7c8e4b6c219be55566c88cefc581,3,17.04,174,173,50,0,0,0
0x320850809b6608c55b6e5000defbd965ac42e276,2,17,159,159,0,0,0,0
0x2f562d49973579270d43154967024017e8353af8,2,17,312,312,0,0,0,0
0x94a8cf584b5daac78034448abd224640a42e6db9,2,16.94,309,309,0,0,0,0
0x0a43f49c71975e28b7290c557fca9fe97fcec185,2,16.88,214,214,0,0,0,0
0x7658254f22610b993f177b6deae57ee5449b938c,2,16.84,152,151,0,0,0,0
0x98f70c60c275500e57906e44e19f9a799582e64c,2,16.74,23,23,23,0,0,0
0xe22207d489bb2bbd05c2d2da1d3450093f5f4c77,2,16.72,262,244,5,0,0,0
0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,2,16.69,224,212,15,0,0,0
0x8080ad2504fe3411c9888cfdc632d523864481a4,2,16.59,18,9,9,9,0,0
0xb67647f25492da0ee4967d971b8e3e8d89b1749f,2,16.43,34,26,26,0,0,0
0x43d4358e3a23eefbc5aa05600658dc2036069cf4,2,16.41,248,248,0,0,0,0
0x727fc28b45e6a25302b11d658b2b63e0d498df62,3,16.37,90,85,84,0,0,0
0xf76ed2b8c52f843c0f9951c579b162df972d7d8d,2,16.32,580,580,0,0,0,0
0x1644f51c61bcbf511fff1fe7678df6f445f19cca,2,16.25,415,414,15,0,0,0
0xd5cab02ff64c0879b5da56443ef51fa621f6ccb0,2,16.24,309,309,0,0,0,0
0x8f2f5c9fad7f7cbd1ce64aa6155e1cccc144856b,3,16.18,369,72,62,0,0,0
0x34042e0dc9183cf6106710c14a34dc1a09ce6254,2,16.08,485,485,0,0,0,0
0x8503054c2e932f89fd87dd5167b8221bffa0f177,2,16.01,481,481,0,0,0,0
0x68cc9de9c9f450d26000010f99b63d361e5a033b,2,15.94,24,12,12,1,0,0
0x059122dacf464467a08cbf089bfb03e7e8037128,3,15.92,113,112,112,0,0,0
0x0a6bc3389f4eca70a1c97e357c689279f12c9460,3,15.9,111,111,111,0,0,0
0x42454821c8560df52b7b1a898400a6cea05ebe5d,2,15.85,129,128,0,0,0,0
0xe8d5fc9dc2eacf6fcbb97e7f92049834643dee44,3,15.84,172,166,33,0,0,0
0xfd9e794242772724137920df12f5180cee662879,2,15.79,140,140,0,0,0,0
0x9a0f62b9a86187a03f4459d3130e9792eee8aeb9,3,15.77,110,110,110,0,0,0
0x94d19718357f6d7532455ff52495f36e2af46447,2,15.72,127,127,0,0,0,0
0xcf106b01f0b8203f27c9147c3f93b5032ab9eb7d,3,15.51,46,44,30,0,0,0
0x799c04752dc44a9bb189be597b99952c88809cf8,3,15.34,108,108,108,0,0,0
0xe2ad14f95a07652c8113719334c5e244343cd7bd,3,15.33,109,109,109,0,0,0
0x3a37cc1096865987546d237f42e18737acdeb2c8,3,15.31,30,29,29,0,0,0
0x380ab40b520c99d40ada7630e4aadab2d12a12bd,2,15.27,343,301,0,0,0,0
0xf449ae59575b9f2d276a532da9e835ecd1d33a42,2,15.26,29,26,26,0,0,0
0xcdb8b3265ef20b43f02a8186c59276b69ce20ab3,2,15.25,283,283,1,0,0,0
0x316be7c0a7657d97bb9040176faa9621e5faab53,3,15.24,108,108,108,0,0,0
0xbf0ccc6099d5af834747e7520ec41c2ea687f7bb,3,14.81,43,37,29,0,0,0
0x6d0b13bfdedd0974546483a6e534f460d10293a5,1,14.74,2,2,2,2,0,0
0x0f0936aafc6068ff4089ca06e274653c57f66c02,2,14.74,298,298,0,0,0,0
0xf4c84cfa447e11a652978615b3c1c63127c30577,2,14.68,134,131,0,0,0,0
0x7a738effd10bf108b7617ec8e96a0722fa54c547,3,14.68,60,60,60,0,0,0
0x15269e28531b0c703397f4f46201e9fdc86af0cc,2,14.66,28,21,19,0,0,0
0x5ee94b80d60880f25048b61588d8cb23c79aa3ae,3,14.66,106,106,97,0,0,0
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,3,14.66,528,46,46,0,0,0
0xfba9e90c1479f5bea8983014d2c9e9888da963dd,2,14.65,199,199,0,0,0,0
0x83bbe9cfcc205bb8e53cba0b51d6db9386ce58b5,3,14.55,106,106,97,0,0,0
0x2c2bc76b97bce84a5a9c6e2835ab13306b964cf1,3,14.53,253,37,30,2,0,0
0xbce008f025d2e7fd1acf46f587c7f79b59eadd80,2,14.48,29,28,26,0,0,0
0x06af7049d192910223b8bab56f2bb0652135bc00,2,14.47,310,310,0,0,0,0
0xcbccf7e9e7c155ddd70778f15c72d37ec606912d,2,14.44,309,309,0,0,0,0
0x92a4d4bcca5cf82b27c29ca4a517134e92b8e96a,2,14.33,208,208,0,0,0,0
0xb2c345fa0883452226d7c2a444fe3d6656dd91ea,2,14.29,7,7,7,7,0,0
0xc8baeb428b9afa07db04201f826b267ca379c0fb,3,14.05,99,99,99,0,0,0
0x79bdda65c706cbda69c0ad4c8da1d3e91724f48d,3,14.03,106,106,97,0,0,0
0x74a13587e4549b5f717f1db32960247e5ec538c7,3,14.02,98,98,98,0,0,0
0x9cd1e4a6b3361abccc90c7f8e788ac246d194303,1,14,1,1,1,1,0,0
0x77f92d1bdd8239eca729cb7bc3659145f2b3c9be,2,13.92,177,177,0,0,0,0
0x06538e448215c8f19e3c6f266b7325f9bf0d47c7,2,13.78,490,490,0,0,0,0
0x190e7392b70b196ac45e961a68021b979edb804c,2,13.75,33,29,27,0,0,0
0xc88131292498e528ddb5d1fabafda62c11468c55,2,13.69,162,161,7,0,0,0
0x0daa417e9aa77471a3bd575c23343f3ff2bea44d,2,13.57,190,190,1,0,0,0
0x9f75582d2be13b5ee454161ee394daada8b39efa,3,13.52,237,38,31,0,0,0
0x5d28fe1e9f895464aab52287d85ebff32b351674,2,13.47,129,69,10,0,0,0
0x6f1bbf96268c2a208152dd9e49ceb8b945f0254b,2,13.42,117,117,9,0,0,0
0x39b8edbc6d6bab985bf03b498166db588c00278e,2,13.36,479,479,0,0,0,0
0x037eb04ad9ddff984f44ce5941d14b8ea3781459,3,13.33,166,57,52,0,0,0
0x7a51d6b35ccc81dd75ed10d682d356a5b716ee01,2,13.28,60,59,4,4,0,0
0x1ef2e0219841d1a540d99c432a6eddb75deed1b7,2,13.27,185,185,0,0,0,0
0x27a94601b21b246b62aab5a40de0941988e5567a,2,13.25,131,131,0,0,0,0
0x238e90ba7ab02b4a1cfbe7bf2fa0106e9b958d8e,2,13.23,157,157,0,0,0,0
0xe7bb9cb1b38738e04beb6911fef1d18bf2ee6771,2,13.17,585,584,0,0,0,0
0xabcbbd9a02839ccc91ea9130b32212e5bfa3efa1,3,13.16,93,93,93,0,0,0
0x9dcba70b2dfe5807e2a847e065ebb666791f8b8a,2,13.06,248,65,21,0,0,0
0x4d3d181e05fcd78fda9f0635fc4ff7d59035fa38,2,12.88,163,163,0,0,0,0
0x092c320810535a28608b72db3f6c9fbdc1c4016e,3,12.86,38,36,28,0,0,0
0x06a29cdc408f3a769b569cdcf6e8e8dc68a0f1d6,2,12.84,308,308,0,0,0,0
0xc07ef5a5057e94439af6c74fe161f96b581c80a7,2,12.71,275,275,0,0,0,0
0x8a8111aefa125d3ec8eeb2aaec95d44bdf4574c6,2,12.65,134,131,0,0,0,0
0x7d03c5c37f77fd01211334b9115ca108c84e8f3b,2,12.54,64,16,15,1,0,0
0x4216b9981a01a61eac50fe1ca655beb3a04d1586,2,12.53,25,21,14,0,0,0
0xdd8422da958d7b9773b033717eccce0fbb26ce01,2,12.52,412,412,0,0,0,0
0xe903da362779d1efb43bc5c0e94f8ae217f93af5,2,12.47,78,45,23,0,0,0
0x7281c139c6fe61e1d07c6d990c69d3240cd78c15,2,12.43,265,265,0,0,0,0
0xf6320e6195a816e44f9599f322d489cabbc45d24,2,12.43,75,70,13,0,0,0
0x85e060439b000926792c76e1354be74e1b93eafb,2,12.36,241,241,0,0,0,0
0x13e71c56c5b048e9b8b6a9dbb4a4f346b5dab986,2,12.3,254,189,0,0,0,0
0x57af86c1a021173c910655a389d2d66b45ddcefe,1,12.25,6,6,6,6,0,0
0x23607b815cd6c17f441252448d19e991152b0ba7,2,12.25,32,23,19,0,0,0
0x5ee40b027c0d1c163274ab1f1d96db70368a09be,3,12.17,52,50,49,0,0,0
0x7d82de6d4483e30b9263dff6124575b48be7d1bd,3,12.04,85,85,85,0,0,0
0x8dd60873d29d76ea1a45953e896714a896349ac9,3,12.02,142,40,40,0,0,0
0x22d2d2a9f3cf1adcf6e69ea0460406e0b4066405,2,12,28,26,26,0,0,0
0x5d21f6803902a93018ecca706cb3f853ada1ccd2,3,11.97,37,36,36,0,0,0
0x0e763409f3a84d32588b90115af703ac6e640f7c,3,11.95,212,206,43,0,0,0
0x7892e0143dd30e8594e0be83367da43a1d7db22a,3,11.75,47,32,32,0,0,0
0x480ef29a9e14a19a338cc686e7734a3336581395,2,11.74,293,293,0,0,0,0
0xa8258ed271bb9be9d7e16c5818e45ef6f2577d92,2,11.6,229,27,18,0,0,0
0x4263df45b2958650542edc7abdf89ef7994d317a,3,11.49,240,69,69,0,0,0
0xd47248d5cc7bd078d111b9bae350587621a5aab6,2,11.42,167,165,6,0,0,0
0x6e8ba65d5c05250b211e4428abc98a6032b7a474,2,11.37,187,187,0,0,0,0
0x15cc4fc325227fb4d6d1483549ef0563820cd206,2,11.36,29,29,26,0,0,0
0xad314e606616702223d351184041c2a3ddb6d217,2,11.35,692,690,0,0,0,0
0x57f4dedeaf32a4c4a7972fc47a44596989df4264,3,11.35,64,50,34,0,0,0
0x2f4bcd8adbe961290f2c4df752852466e7d655c9,2,11.1,530,530,0,0,0,0
0xa7f432df4d2ddc3a7318a526a5a203d3f1700d30,2,11.07,242,241,0,0,0,0
0xdeda35dfaf6e2b26d6fb9c92037bd86f9ed3bf21,2,11.07,242,241,0,0,0,0
0x094ce8ea2bd06c5bcf955592fc86842929935926,2,11,506,15,6,0,0,0
0x81d8aa5d38662da159a37499f7e01feb986ed46a,3,10.94,34,29,29,0,0,0
0x1305fab828dace590ff466680ba9b0349f50674c,2,10.85,242,27,27,0,0,0
0x484282fac997d2f39f227a71a1de0174c6e123c7,2,10.79,241,241,0,0,0,0
0xe7294bdd0e6a725febdce70b2d19ab140b4fcd40,2,10.73,553,379,0,0,0,0
0x4ca820848fe9017d517d10f463dae04815c7d613,2,10.45,29,21,15,0,0,0
0x60d44ffe8a8a777f2cd8358ff0bcec9935626843,2,10.44,28,20,19,0,0,0
0xe3f4f3ad70c1190ec480554bbc3ed30285ae0610,2,10.33,479,402,0,0,0,0
0xf39635339f0e0259079c9a785cd89690e093d6f3,2,10.28,186,186,1,0,0,0
0x3497581352ec5498af914b16b0b5b4a07ffec49d,2,10.28,41,35,27,0,0,0
0x569fabb24d7191154f34188510629fe4d1ea8252,2,10.27,525,524,0,0,0,0
0x264ceb2189e16ceb015a99fd534f855cccf00c72,2,10.25,486,486,0,0,0,0
